FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1
803242,0.379945575,1.568827257,0.733259873,-0.122105899,-1.39082542
812476,0.350205255,-0.261457589,-0.296105509,0.661864815,-0.272233802
828768,-0.14358491,1.838977217,1.488964824,1.550678861,1.279908745
833539,0.554907447,0.883697518,0.194714597,-1.070798659,-2.062316501
834466,-0.242340987,-0.458797122,0.006886454,0.299128,-0.32824759
846092,-0.415725377,-0.593719771,-1.13135551,-0.586717001,-0.684042611
885298,-1.031966809,-0.429066908,-0.457861468,-0.453759356,-0.269544379
928160,1.362739345,0.658651015,0.670690848,0.00534665,-1.462929663
961133,0.107809447,0.679630864,-0.692363137,-0.558935776,-0.35333496
1038956,0.358814984,0.133281553,-0.041061362,-0.888810328,-1.103250418
1405469,-0.123611754,-0.130634547,-0.827422241,-0.865185895,-0.780917869
2518003,0.789718365,-0.485577307,1.382911574,-1.75361578,-0.47431315
3370668,-0.037775905,-0.924696848,-0.313157118,-2.120227429,0.300783389
3637248,1.527603732,-0.757599337,-0.637833943,-1.17733482,-0.122883485
1190,-0.283284667,0.590308982,-0.111617558,-0.407968904,0.319527736
3226,0.769728863,-1.544154739,-0.076028197,-1.117501912,-0.551790366
4458,-2.420629838,-1.130624725,-1.41629697,0.202512905,-1.188118913
6568,-0.03234296,1.080524718,-0.109739344,-0.582920869,1.481269144
6613,-0.551624651,-0.371410349,-0.185436521,0.670289803,0.090157341
7729,0.917852242,0.355928222,0.28176082,-0.624579957,1.384660464
8549,-0.519546432,-0.752514778,0.191471415,-1.250218581,-0.255759407
9970,1.284367718,-0.536648772,-0.751327359,-0.023159121,0.030576864
12595,1.640024967,-0.838374982,-0.468701521,0.731194929,0.543451208
13583,0.7178808,0.218454206,-0.133219841,-1.84890042,-0.218024266
14329,-0.280529784,-1.238424928,1.84895128,0.685639699,-1.082833285
15405,0.598321285,1.250221207,0.066692944,1.834586953,-1.066251771
16186,-0.426811123,0.457886569,-1.74E-05,-1.378468173,1.229259527
16759,-1.145976405,0.122716207,0.018745275,0.371675785,0.648253502
18828,-0.213037949,-0.550954105,-0.657784938,-0.836761839,-1.017736252
21009,1.087242833,-1.612672976,0.928636156,-0.014219052,0.057328598
22574,-0.198919957,-0.627472714,0.123163948,-0.711214126,1.443626089
23147,-1.412762465,-1.15696065,-0.950432225,-0.554700742,1.239250971
23202,0.340514109,1.28681923,-0.622287417,-0.185250939,0.96755781
24329,-0.349278495,-0.946181847,-0.874734941,-0.467762708,-0.01908537
25047,1.010610742,0.243998691,-0.315598548,0.339701765,0.467889799
26952,-0.311970216,-0.627272311,-0.487153216,-1.118000162,-0.501845312
28918,0.008359969,1.250711323,-0.426884677,-0.804830721,-0.15171985
29365,0.167079268,0.018000643,-0.585289311,-0.116825725,0.11935877
29791,-0.199506181,0.337471998,-0.919963436,-0.758861663,-0.712103553
29909,-0.165926005,1.325948583,-0.166269828,0.658677735,0.682734696
31274,0.407855779,-0.671957243,-0.389409363,0.491636796,0.596833629
31324,0.104981227,-2.441276149,-0.683964417,1.05735779,-0.081242711
31765,1.470814677,-0.903668472,0.636458115,1.406253949,-0.981578739
32807,0.217839628,0.597945724,-0.276146664,0.313319479,-0.037766282
32971,-0.055655276,1.039784824,-0.676752369,-0.641474359,-0.405419502
34172,-0.006961576,-1.402675954,-0.703345077,0.376131453,-0.320440124
39258,0.848136178,0.520581767,-0.418274421,1.270686097,-1.306594013
43444,-0.12036349,-0.950113899,5.66790662,-1.480009589,0.99295351
44906,0.003306178,-0.315584369,0.242065681,0.230597456,0.59956874
44998,-0.28755803,-1.076903425,-0.663264545,0.060117625,1.061101765
45941,-0.47735413,-0.418063042,0.568197129,0.826184618,-0.778323776
46120,0.406237401,-0.676169605,0.599680157,1.641089851,-1.109233111
46527,-0.516019644,-0.167378805,-1.004467038,-0.40864909,-0.023839577
48168,0.237482879,1.71871948,0.004479773,1.346093176,0.301749275
48903,0.939805937,0.646161051,0.653680881,-1.200103249,-0.648900398
50493,1.042496458,-1.029580624,0.016047977,-1.064541335,0.014332174
50588,1.010610742,0.243998691,-0.315598548,0.339701765,0.467889799
52736,-1.194298933,0.773538289,0.987169565,0.262213704,0.669837158
55166,1.138974825,-0.759150097,-0.399108999,-0.398409834,0.183308111
57151,1.484326645,1.345251421,-0.63766793,0.440600468,0.458838455
58035,1.092350336,-0.694805622,1.429756537,-0.178938658,0.282671129
58360,-1.77751117,-0.908737665,-0.450962015,-1.540855829,-2.030241298
58947,0.093982952,1.460151762,0.088739714,0.572109432,-0.04668678
60306,-2.196545426,-0.033662095,2.58053215,-0.43086261,-0.597213953
60476,-0.229842242,-0.156484937,0.418465731,-0.395017361,-0.564216406
61534,1.376809325,0.598094412,-0.674718676,1.097341771,0.692551359
64199,0.274754672,1.194931539,0.441953075,0.562635027,1.216583377
67529,0.932047941,0.270767355,-0.7075531,-0.174801354,-0.638768827
72109,0.051501752,0.480816625,-1.006079672,-0.403525182,-0.337696158
73914,0.368173672,0.136982529,0.743597469,2.640228844,1.568840625
78741,0.530171356,-0.651462526,-0.82484814,1.059233935,0.759600323
79044,1.006759826,0.057925973,-0.215105999,1.667831843,-1.178119572
80340,1.26132358,-2.176989348,0.082505448,-0.094893291,0.955271402
82037,-2.172617956,-0.234935774,-0.039167329,0.263640616,0.089366903
84886,-0.600045876,1.685912084,-0.706117899,0.226193757,-0.041664678
86828,0.993399161,-1.798779316,-0.589545372,0.139485473,-0.826933868
88587,0.292909626,0.609874471,-0.568282016,-0.685392226,-0.096575477
89018,0.814679557,-0.219695467,-0.356725623,0.778359743,-0.285146669
90169,-0.277939439,2.311334081,-0.410678664,-0.444547284,-0.026608855
100197,-0.225406724,-0.134596411,0.989276824,-0.144921192,0.743402821
101776,-0.982757464,-1.900972462,-1.017582255,0.584826895,0.133406426
107877,-0.28567891,-0.062045954,-0.249231157,1.153456873,0.853439119
108283,0.039255193,1.39031169,0.295533007,-0.001509554,-0.182036771
113823,0.868794346,1.448188362,-0.616721629,1.414615057,0.227181013
118798,-0.373557724,-0.003327762,-1.008906895,-1.29342897,0.851571793
119629,-1.751880091,-0.363112868,-1.101198524,0.521961767,-1.427669457
120163,1.275991221,-1.185070888,2.509885658,1.196233195,-0.105553044
120411,-1.245519511,0.337185881,-0.273123845,-0.561821194,-1.118602925
121584,-2.590599962,-2.140380176,-1.234510194,0.395186648,-0.745539643
121746,0.669444346,1.166122863,-0.369248753,-0.179413464,0.297328015
121778,-0.009195124,0.219792761,0.387706594,-1.889161488,-0.12731867
122023,-0.311503681,0.042944228,0.025066185,-0.590361994,0.265468245
122252,1.056269084,0.650634044,0.632568369,0.858003969,-0.278970044
123915,0.560714601,0.321422072,-0.258504213,1.611942018,0.02698129
125528,0.803662119,1.312544226,-0.862536996,0.431318695,0.472232799
128244,0.729735205,0.185356767,-1.299387282,-0.722422432,1.023833161
131603,0.290345812,-0.411432269,0.615806837,-0.062844612,-0.79553199
133420,0.981213181,-1.726793295,0.506617522,1.339153426,-0.063570835
133988,-2.472179089,-1.225826915,-1.529472366,-2.300187613,-0.197034832
135032,0.447924538,0.595505282,-0.355315539,0.695244086,1.26759508
135378,-1.764764754,0.190671521,-0.189461699,1.201362005,0.944158059
137904,1.034222543,-0.454012957,0.30759258,-0.515454655,1.381498172
141683,1.324365679,-1.223064576,-0.203843777,0.410537171,-1.029271828
142249,1.479428772,-0.281132839,0.152926119,0.167881759,-0.238409868
145443,0.834790456,1.570880266,0.094558724,0.842082948,-0.869707136
147306,0.184915886,2.402153609,-0.454325685,0.151847634,1.095294148
151769,1.072460577,-0.122949457,1.365866331,-1.870104152,0.92727781
152002,0.161879326,0.176352357,0.009117497,0.230937732,-0.356423148
153915,0.835987503,-0.903935642,-0.367804269,1.753474019,-1.162386148
158717,-2.485667976,-0.386954943,0.6500488,0.315293684,0.213217131
160054,1.144591861,-1.766386204,0.400906388,1.408558695,2.056006683
163435,-0.090458549,1.199410994,-0.495701634,-0.91541345,-0.150207056
163977,1.325394874,0.670525745,0.35103308,-0.424212768,1.081204606
164189,-0.139604287,0.259808999,-0.690365989,-0.808535758,1.377854262
164750,0.3806242,1.036863558,-0.21431389,0.331978242,1.753496439
165068,0.39096468,1.359669902,0.939191306,-0.556715824,-1.230879442
166383,-3.050057263,-2.254797423,-1.155626853,-1.215968502,0.255418864
167287,1.017299758,0.17049201,-0.32485644,-0.514987308,1.410882822
168958,0.027773664,1.597424496,0.071376446,0.039993221,-0.442181006
169228,0.024746172,1.419405223,0.26781677,-1.193218964,0.052395993
171220,-1.669886989,-0.321892502,-0.463901468,-1.080608328,-0.410670116
172772,-1.163072881,-0.607192749,-0.106282605,1.740010249,0.838988591
176332,1.116172044,0.831850754,0.191506539,0.080037926,0.083575822
177588,-2.693174722,-1.66646611,-0.695420251,-1.094382437,0.283414531
178135,-0.381334851,-0.299986937,-0.623365862,-0.215021712,0.751705997
178301,0.02376359,-0.388442369,-0.861432186,-1.185306165,0.612450858
179764,-0.086496903,1.006277671,0.41801055,-0.47394829,0.283142563
183139,-1.015208907,-0.538774056,-0.886657845,-0.239509171,0.405651694
187413,-0.324059101,0.285799294,-0.468015334,-0.246885659,1.599927936
194578,0.234465753,-0.684135293,0.081628443,-0.456947038,1.552421899
198426,0.343473998,0.496293129,-0.561451957,-0.160726977,-0.26408285
199229,-0.716716261,1.007311085,-0.114934966,0.800972497,-0.451538303
200968,0.526583929,0.264109177,0.86076685,0.284661832,1.149846732
202187,-0.553975065,0.546004781,0.14122597,1.367384803,-1.182248417
203710,0.134253466,-0.441212649,0.204343783,-0.179202027,0.404996365
203711,-1.969006706,0.491789343,-0.23741434,-0.855383132,-1.786840403
209019,1.313097752,-0.985407855,-0.512185201,1.171683504,0.731014863
212006,-0.1735627,0.511668142,-0.048936007,0.249925242,0.52238559
212810,-0.140332999,0.517143521,-0.433625099,0.309023638,-0.9010027
214580,0.482817299,-3.113349882,-0.428078709,-0.66236633,-0.108357705
215041,1.346789149,-1.579325131,1.559257036,1.045326584,-0.792977399
215997,-0.415088697,0.550593672,-0.539123436,-1.103026163,0.059357181
216212,-0.1373977,-0.306993808,0.26129579,1.315554236,1.49802807
217641,-0.15813846,0.363299259,-0.544523561,-0.564979007,-1.253977364
220312,-0.589391743,0.639975907,-0.02622224,0.500163965,0.639349334
222601,-0.768553555,1.048218194,0.231162759,2.025713182,-0.910714027
223197,1.379145862,-2.520106748,0.73011319,2.027889721,0.122014243
228266,0.380147711,-0.622216938,1.091235854,-0.315554277,0.30725994
228371,-0.564691205,-0.999921838,-0.313226992,-0.042360509,-0.423341671
233147,0.098917385,0.230736459,-1.087984069,-2.531912337,0.741036802
233300,0.363300915,1.197898212,0.250977137,-0.604631253,0.252386862
251604,0.72163054,-1.488212587,0.452096725,0.987186138,0.176679313
252026,-2.580912606,0.854472892,-0.491392946,0.484571741,-1.333490876
252513,-0.776468067,-0.638900011,-0.363305151,-0.811636323,-1.84756277
253296,0.093356594,1.29022201,0.284321284,0.773221388,1.574541808
253397,-1.178775192,0.188564543,-0.326297156,0.039008391,-0.319784469
254411,1.288108009,-0.687235903,0.115783821,0.321283936,1.052952487
255371,0.448588921,-0.002792859,-0.209554196,1.423177903,0.338660238
255377,-1.98317669,0.481042924,0.678750968,0.523652831,0.809297804
257160,-2.413809738,-0.238797661,-1.057083451,-1.174639314,1.36780964
264617,0.348979908,0.047355725,-0.008592491,0.477865336,0.602956934
265440,-1.308300963,0.68832675,-0.288192354,-0.74036237,-0.62333944
270060,-0.492788237,0.247108232,-0.381527344,-0.881331032,1.081859423
276917,-1.637619429,0.164094597,0.775113096,1.768791126,0.862592655
277977,-0.529744856,0.287094658,-0.049792345,1.671200835,1.939149881
278575,-1.186478581,0.320713492,3.009958193,0.086560875,-0.298308466
279395,0.401688844,0.554081118,-0.053905889,-2.300347641,-0.08975684
290414,-0.402058501,1.259425067,0.599696117,1.475365823,-0.510460442
290775,-1.205830177,-0.202297266,0.116115566,0.236430801,0.065909736
296487,-0.553041366,-0.585931459,-0.555414788,-0.407438674,-0.217046708
300035,0.321837498,-1.76104976,0.162039453,1.364431447,1.529532553
306851,1.244886392,-0.074483514,-0.979846895,-0.856585398,-0.869266615
310533,-0.338623643,-0.655204502,-0.732902054,-0.380557803,-1.480082439
314372,0.243431945,1.193873471,0.139717267,-0.149861263,0.986924606
314923,0.576377832,-0.132653553,-0.869618366,0.705436003,0.004555012
317571,0.294671212,-0.077672313,-0.680911583,0.164429776,0.433158318
319956,0.036580631,-0.140170761,2.938468599,0.684421581,0.137375819
321321,0.592143866,0.299640532,-0.328358719,0.505992029,-0.331042985
322765,1.163417296,1.38252163,0.06713615,0.499478317,0.197556071
323641,1.222892985,-1.680066175,0.106925503,-0.187230346,-0.883652831
328824,0.736602511,1.106500484,-0.283348947,-0.220692793,1.519595059
331666,-1.082028641,-0.06457681,-0.862018689,0.999529995,-0.123093003
332536,-1.079008888,0.231233038,-0.794939982,0.359408871,0.013749186
334054,-0.229168151,0.323252913,-0.262482643,-0.215040255,0.416985713
335937,0.542070977,2.056037686,0.390097813,0.97439507,-0.446838979
338287,-0.402358437,1.423937582,-0.652224319,0.479841744,-1.472689151
340364,0.49676196,0.44927221,-0.493630123,1.159947984,-1.021040417
342691,1.080910232,-0.047055468,-0.512667699,1.768970746,1.522149178
347451,0.137953126,-0.569694688,-0.980103362,-0.793405307,-0.776962591
350892,-2.221906103,-0.999147109,0.644335505,-0.14753308,0.586002088
355052,0.384311721,0.414899565,-0.273664609,0.447167047,-0.088274252
357057,-1.668125108,-0.433572512,0.029446745,2.898326467,0.910642128
359016,-0.595998175,0.082554585,-0.388925979,0.017109983,-0.099506001
363100,0.792684274,0.398787201,-0.534256001,0.504932734,-0.038479123
367459,0.336466636,-2.176524221,0.342394946,0.713129784,1.917033031
372986,0.262974585,-1.131819988,-1.216745368,-1.190204505,0.016897536
374126,0.790118713,-0.402363428,1.085953629,-1.349579345,-0.700894275
376739,0.022799104,0.422324525,-0.264480512,0.621363551,-1.43570959
380704,-0.648509949,1.712053537,-0.05379307,0.266215939,-0.93339791
380737,0.691958049,-0.732577669,-0.511320518,-1.073568357,0.628118201
383056,1.539487435,0.084337217,-0.389036001,0.30213527,-1.395659074
385879,0.811930982,0.521786657,-0.433403906,0.300155225,0.477936986
389213,0.715277578,1.07402943,0.351401542,-0.22653856,-1.800102583
397876,0.016803721,0.105716795,0.24410496,-1.675361699,0.494776164
398909,-1.208311117,0.192434084,-0.927448125,-1.28648339,-1.374280665
399361,1.151231901,0.318271229,-0.236957372,0.886491332,-0.932271815
407300,-0.461173508,1.296435626,-0.20842608,0.187450474,0.546882146
409337,-0.672545808,1.435156434,-0.199463739,0.587247004,0.703079738
412393,1.225868485,-0.599961103,-0.662455074,0.273467848,-1.387442926
421315,0.617356533,-0.022634354,-0.416973618,2.343211987,1.21524425
426564,0.776111078,0.4944338,1.744929777,0.308230533,-0.387496256
443997,-1.601232011,-0.186422524,0.028898151,0.330229923,1.000483017
451183,-0.573156813,-0.5788476,-0.605732601,-0.202088414,0.42527156
461737,-0.747472378,-1.114089989,2.018470807,0.074262218,1.721886129
469286,0.743253629,1.035881736,-0.008844816,1.180893112,1.118013058
473652,-0.036972254,-0.079684238,-1.201084185,-1.489395785,-0.086257091
475932,0.332684003,-1.508607825,0.189279789,1.83456355,0.16442198
479582,-1.798733118,-0.53895374,-0.381786714,1.018795908,-0.257534344
483563,0.606957428,-0.940780658,-1.063022017,0.383677509,-0.981985096
486395,0.418428663,-0.073543234,0.068137652,1.872033204,-1.055752329
486645,0.48454435,-0.506070067,-0.412365444,1.60060199,0.076676331
490769,-1.050685158,0.957363959,2.308443174,-1.240009017,0.150230084
491174,0.054830213,-1.707949442,-0.28915373,1.045227218,-0.995968927
494746,0.809743276,0.847356372,1.373409593,-0.522157662,0.549016588
497277,1.280160071,-1.052468492,-0.538715375,0.149061838,0.107380412
497760,-0.414601867,1.672745084,-0.102903002,1.208699892,-0.03525877
498241,1.201953457,-1.282690061,0.787560788,0.573687097,0.544007453
509223,0.451061094,-1.464112449,-0.68521228,1.234501855,0.524524139
519954,-0.514553158,-1.933362702,-1.847311355,-0.533136169,0.265122981
520033,0.858122518,-0.63978402,-0.605388279,0.606664178,1.767885682
524522,0.695718301,-0.086681907,-0.929386493,-0.111400591,0.942476439
536035,-1.82906719,-0.263544582,-0.000667295,0.5242827,0.794206801
557905,0.837821118,-1.275941203,0.467659786,-0.404385365,1.464536891
558596,-1.955034552,0.493246785,0.106537278,0.78919235,-0.896872254
566448,0.358726944,0.21815976,-0.884592905,-0.379436341,0.27743807
566988,1.078410134,-0.851335524,0.172842696,0.386942856,0.533018234
569402,1.048845446,-0.163834728,0.29912304,2.047561693,-1.034578781
572105,-0.379293922,-0.369811579,-0.682513469,-0.327280912,-0.511985476
574035,0.107811129,-1.184806336,-0.186889099,-0.104702093,-0.238510306
574483,0.131809707,1.994332314,1.780346129,0.567329313,0.406071346
577701,0.298172459,0.723127078,-0.938115687,-1.047760124,0.634533366
579823,-0.304494399,0.861315985,-0.489074418,-0.381278423,-1.162939938
585210,0.343556692,1.494201385,-0.287345411,-0.615148576,1.45008871
585874,-1.188400038,0.709795477,-0.291818773,-0.090332159,0.501227088
587608,-1.354173366,-0.135988763,-0.030467215,-0.560637025,-0.305839117
588450,0.397559923,-1.367791819,-0.69431788,-0.144120412,1.558145969
588943,-0.6699112,0.782413015,0.548862924,0.207497873,-0.59970016
593930,-0.567822682,-0.447779218,0.352103242,-0.523103265,0.339913992
604924,0.600845783,0.834739145,0.574667069,0.754913053,0.668423624
614455,0.084175969,-0.954713068,-1.179502437,-1.291678647,0.893597926
615489,0.850694134,-1.110176819,-0.696614819,1.884140672,0.667081124
616979,0.142147861,0.218417237,1.176711546,1.216424147,0.546874956
617980,0.636822246,-0.881956722,0.134239884,0.706655716,0.342726035
630845,0.275018402,1.049132434,-0.474572949,0.740241856,-1.101518523
631535,1.039174677,-1.277187944,2.022945349,1.490814494,0.917452783
633358,0.73079519,0.624847513,0.077685493,-1.245597558,0.259843144
638632,1.204191886,-0.474635465,0.228734053,0.441327022,0.485332211
639748,1.155973916,0.998593711,-0.524106547,-1.38472937,-0.75737837
643755,0.884440035,-0.601153478,0.168670801,-0.752270666,0.722935439
646353,-1.644565833,-0.259299985,-0.123259309,-0.417186073,1.396729958
647246,0.595395718,1.08321085,-0.117779677,0.46235944,0.556876497
654543,0.554892333,-0.870228255,-0.748945831,-0.930824258,0.131803689
