influencer_id,influencer_name,influencer_main_genre,influencer_active_start
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
65620,"Bobby ""Boris"" Pickett",Pop/Rock,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
65882,Bob James,Jazz,1960
66228,Big Maybelle,Blues,1930
66395,The Congos,Reggae,1970
66395,The Congos,Reggae,1970
66395,The Congos,Reggae,1970
66395,The Congos,Reggae,1970
66395,The Congos,Reggae,1970
66395,The Congos,Reggae,1970
66395,The Congos,Reggae,1970
66429,Bobby Bare,Country,1950
66429,Bobby Bare,Country,1950
66429,Bobby Bare,Country,1950
66429,Bobby Bare,Country,1950
66429,Bobby Bare,Country,1950
66429,Bobby Bare,Country,1950
66429,Bobby Bare,Country,1950
66429,Bobby Bare,Country,1950
66429,Bobby Bare,Country,1950
66514,The Flys,Pop/Rock,1990
66514,The Flys,Pop/Rock,1990
66514,The Flys,Pop/Rock,1990
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66570,Keith Jarrett,Jazz,1960
66800,Bola Sete,Jazz,1960
66800,Bola Sete,Jazz,1960
66800,Bola Sete,Jazz,1960
66869,The Field Mice,Pop/Rock,1980
66869,The Field Mice,Pop/Rock,1980
66869,The Field Mice,Pop/Rock,1980
66869,The Field Mice,Pop/Rock,1980
66869,The Field Mice,Pop/Rock,1980
66869,The Field Mice,Pop/Rock,1980
66869,The Field Mice,Pop/Rock,1980
66869,The Field Mice,Pop/Rock,1980
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
67406,The Chieftains,International,1960
67406,The Chieftains,International,1960
67406,The Chieftains,International,1960
67528,Bob Dorough,Vocal,1950
67528,Bob Dorough,Vocal,1950
67528,Bob Dorough,Vocal,1950
67529,Babas脙鲁nicos,Latin,1990
67529,Babas脙鲁nicos,Latin,1990
67529,Babas脙鲁nicos,Latin,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
67631,The Chemical Brothers,Electronic,1990
68155,The Chantels,R&B;,1950
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68551,Kenny Chesney,Country,1990
68738,The Chills,Pop/Rock,1980
68738,The Chills,Pop/Rock,1980
68738,The Chills,Pop/Rock,1980
68738,The Chills,Pop/Rock,1980
68738,The Chills,Pop/Rock,1980
68738,The Chills,Pop/Rock,1980
68738,The Chills,Pop/Rock,1980
68780,Kenny Burrell,Jazz,1950
68780,Kenny Burrell,Jazz,1950
68780,Kenny Burrell,Jazz,1950
68780,Kenny Burrell,Jazz,1950
68780,Kenny Burrell,Jazz,1950
68896,B2K,R&B;,2000
68896,B2K,R&B;,2000
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
68934,Kenny G,Jazz,1970
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69153,Joan Baez,Folk,1950
69348,Paul Desmond,Jazz,1940
69348,Paul Desmond,Jazz,1940
69348,Paul Desmond,Jazz,1940
69402,Bob Marley & the Wailers,Reggae,1960
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
69761,The Irish Rovers,International,1960
69761,The Irish Rovers,International,1960
69805,Bill Keith,Country,1950
69805,Bill Keith,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
69986,Kenny Rogers,Country,1950
70027,The Innocence Mission,Pop/Rock,1980
70027,The Innocence Mission,Pop/Rock,1980
70027,The Innocence Mission,Pop/Rock,1980
70027,The Innocence Mission,Pop/Rock,1980
70027,The Innocence Mission,Pop/Rock,1980
70534,Bill Cosby,Comedy/Spoken,1960
70534,Bill Cosby,Comedy/Spoken,1960
70534,Bill Cosby,Comedy/Spoken,1960
70534,Bill Cosby,Comedy/Spoken,1960
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70586,Gossip,Pop/Rock,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70704,Big Mountain,Reggae,1990
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70715,Bobby Darin,Pop/Rock,1950
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71166,The Greenhornes,Pop/Rock,1990
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71209,Leonard Cohen,Pop/Rock,1950
71336,The Four Freshmen,Vocal,1940
71336,The Four Freshmen,Vocal,1940
71336,The Four Freshmen,Vocal,1940
71336,The Four Freshmen,Vocal,1940
71636,Il Divo,Vocal,2000
71636,Il Divo,Vocal,2000
71636,Il Divo,Vocal,2000
71636,Il Divo,Vocal,2000
71636,Il Divo,Vocal,2000
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
71970,The J.B.'s,R&B;,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72041,Bob Seger,Pop/Rock,1960
72109,Bill Callahan,Pop/Rock,1980
72109,Bill Callahan,Pop/Rock,1980
72109,Bill Callahan,Pop/Rock,1980
72205,Billy Joe Shaver,Country,1960
72205,Billy Joe Shaver,Country,1960
72205,Billy Joe Shaver,Country,1960
72205,Billy Joe Shaver,Country,1960
72205,Billy Joe Shaver,Country,1960
72205,Billy Joe Shaver,Country,1960
72205,Billy Joe Shaver,Country,1960
72205,Billy Joe Shaver,Country,1960
72716,The Kentucky Headhunters,Country,1980
72716,The Kentucky Headhunters,Country,1980
72716,The Kentucky Headhunters,Country,1980
72716,The Kentucky Headhunters,Country,1980
72716,The Kentucky Headhunters,Country,1980
72861,Ikon,Electronic,1990
72861,Ikon,Electronic,1990
72861,Ikon,Electronic,1990
72941,Circa Survive,Pop/Rock,2000
72941,Circa Survive,Pop/Rock,2000
72941,Circa Survive,Pop/Rock,2000
72941,Circa Survive,Pop/Rock,2000
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
72998,The Handsome Family,Pop/Rock,1990
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73383,The Gap Band,R&B;,1960
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
73444,Bob Schneider,Pop/Rock,1990
73444,Bob Schneider,Pop/Rock,1990
73444,Bob Schneider,Pop/Rock,1990
73444,Bob Schneider,Pop/Rock,1990
73444,Bob Schneider,Pop/Rock,1990
73444,Bob Schneider,Pop/Rock,1990
73444,Bob Schneider,Pop/Rock,1990
73553,Bill Fay,Pop/Rock,1960
73553,Bill Fay,Pop/Rock,1960
73644,Bobby Charles,Pop/Rock,1950
73644,Bobby Charles,Pop/Rock,1950
73644,Bobby Charles,Pop/Rock,1950
73644,Bobby Charles,Pop/Rock,1950
73644,Bobby Charles,Pop/Rock,1950
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73682,Kelly Rowland,R&B;,1990
73914,The Cleftones,R&B;,1950
73914,The Cleftones,R&B;,1950
73914,The Cleftones,R&B;,1950
73969,Jon Foreman,Pop/Rock,2000
73969,Jon Foreman,Pop/Rock,2000
73969,Jon Foreman,Pop/Rock,2000
74005,Bill Evans,Jazz,1980
74134,Ian & Sylvia,Folk,1950
74134,Ian & Sylvia,Folk,1950
74134,Ian & Sylvia,Folk,1950
74134,Ian & Sylvia,Folk,1950
74134,Ian & Sylvia,Folk,1950
74195,Natalie Cole,R&B;,1950
74195,Natalie Cole,R&B;,1950
74195,Natalie Cole,R&B;,1950
74195,Natalie Cole,R&B;,1950
74195,Natalie Cole,R&B;,1950
74195,Natalie Cole,R&B;,1950
74195,Natalie Cole,R&B;,1950
74340,Jimmy Raney,Jazz,1950
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74397,Bill Frisell,Jazz,1970
74452,Bobby Day,R&B;,1950
74452,Bobby Day,R&B;,1950
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74520,The Hives,Pop/Rock,1990
74776,Bill Bruford,Pop/Rock,1960
74776,Bill Bruford,Pop/Rock,1960
74776,Bill Bruford,Pop/Rock,1960
74776,Bill Bruford,Pop/Rock,1960
74776,Bill Bruford,Pop/Rock,1960
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74853,The KLF,Electronic,1980
74952,Ken Elkinson,New Age,2000
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75171,The Clovers,R&B;,1940
75171,The Clovers,R&B;,1940
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75295,Ken Boothe,Reggae,1960
75295,Ken Boothe,Reggae,1960
75295,Ken Boothe,Reggae,1960
75295,Ken Boothe,Reggae,1960
75295,Ken Boothe,Reggae,1960
75295,Ken Boothe,Reggae,1960
75295,Ken Boothe,Reggae,1960
75295,Ken Boothe,Reggae,1960
75308,The Jeff Healey Band,Pop/Rock,1980
75308,The Jeff Healey Band,Pop/Rock,1980
75308,The Jeff Healey Band,Pop/Rock,1980
75308,The Jeff Healey Band,Pop/Rock,1980
75329,Bob Sinclar,Electronic,1990
75394,Bad Manners,Pop/Rock,1980
75394,Bad Manners,Pop/Rock,1980
75394,Bad Manners,Pop/Rock,1980
75394,Bad Manners,Pop/Rock,1980
75394,Bad Manners,Pop/Rock,1980
75394,Bad Manners,Pop/Rock,1980
75394,Bad Manners,Pop/Rock,1980
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
75825,The Coasters,R&B;,1950
75825,The Coasters,R&B;,1950
75825,The Coasters,R&B;,1950
75825,The Coasters,R&B;,1950
75825,The Coasters,R&B;,1950
75825,The Coasters,R&B;,1950
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76057,King Crimson,Pop/Rock,1960
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76561,Billy Ray Cyrus,Country,1980
76658,Jimmy McGriff,Jazz,1950
76658,Jimmy McGriff,Jazz,1950
76788,Cowboy Troy,Country,2000
76788,Cowboy Troy,Country,2000
76788,Cowboy Troy,Country,2000
76788,Cowboy Troy,Country,2000
76788,Cowboy Troy,Country,2000
76788,Cowboy Troy,Country,2000
76788,Cowboy Troy,Country,2000
76881,Jimmy Reed,Blues,1940
76881,Jimmy Reed,Blues,1940
76881,Jimmy Reed,Blues,1940
76881,Jimmy Reed,Blues,1940
76881,Jimmy Reed,Blues,1940
76881,Jimmy Reed,Blues,1940
76881,Jimmy Reed,Blues,1940
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
77264,Bad English,Pop/Rock,1980
77264,Bad English,Pop/Rock,1980
77264,Bad English,Pop/Rock,1980
