V1,artist_name,artist_id,Zdanceability,Zenergy,Zvalence,Ztempo,Zloudness,Zmode,Zkey,Zacousticness,Zinstrumentalness,Zliveness,Zspeechiness,Zduration_ms,Zpopularity,count,genre
2815,Them Crooked Vultures,2043528,-1.594397601,1.452009393,0.015934474,1.735587246,1.332532042,0.466387085,0.422544996,-1.145963737,-0.502873908,0.534510971,-0.021839463,0.433195376,0.962806172,12,Pop/Rock
2816,Bridgit Mendler,2397780,0.359992557,0.992630482,-0.116802781,0.380992655,1.414935535,0.466387085,0.422544996,-0.907792411,-0.566638254,-0.82595296,-0.201105277,-0.57229638,1.617905501,12,Unknown
2817,Black Veil Brides,2478029,-1.072815875,1.762119087,-0.88950838,2.588854297,1.384330802,0.466387085,0.706766346,-1.164449875,-0.480511099,-0.329086624,0.272329004,-0.111986972,1.252561645,12,Pop/Rock
2818,Cher Lloyd,2641312,0.823620761,0.822533001,0.373784133,0.177015362,1.485675335,0.466387085,0.990987696,-0.753696524,-0.56667007,0.568658868,0.098703248,-0.446729926,1.542317117,12,Pop/Rock
2819,Crown the Empire,3007613,-0.553700254,1.321639894,-1.247358039,0.071870812,1.209355469,0.466387085,0.706766346,-0.658119933,-0.56657672,0.685306956,0.274983155,-0.078673626,0.698246828,12,Pop/Rock
2820,Starset,3210853,-1.542609345,0.973730759,-1.862027242,0.372968147,1.074933899,-2.143775435,-0.145897704,-1.152745859,-0.565753043,0.674259108,0.033455365,0.18240309,1.617905501,12,Pop/Rock
2821,Cheat Codes,3391646,0.726826039,0.814818828,0.018431099,0.042350532,1.207740496,0.466387085,0.990987696,-0.62371268,-0.519174298,-0.013290265,0.384245723,-0.789445654,2.14702419,12,Electronic
2822,Colter Wall,3539434,0.049263018,-1.38217721,-0.3240227,-0.186152376,-0.787389027,-2.143775435,0.422544996,1.419606025,0.380101556,-0.810887709,-0.269560278,-0.493661228,1.498223893,12,Country
2823,Frank Loesser,11028,-0.594391027,-1.396553618,-0.696632709,-0.623779789,-1.097104937,0.466387085,-0.145897704,1.924039968,-0.030946945,1.880613989,1.166918822,-0.841264653,-2.718119078,11,Unknown
2824,Sheila E.,19953,1.300924645,0.364381342,0.883095739,-0.058942207,-0.174340971,0.466387085,-1.282783104,-1.061739696,-0.352251871,-0.193616751,-0.371523929,2.255177208,0.621513165,11,R&B;
2825,Andrew Hill,34617,-0.822393872,-0.615178175,-0.343428291,0.160107222,-0.434694176,-2.143775435,-0.145897704,1.139102314,0.094592162,-0.49069568,-0.188628761,2.691219434,-1.49496159,11,Jazz
2826,The Commitments,77963,0.477020567,-0.142650108,0.222624808,-0.561951629,-0.367767958,0.466387085,0.422544996,-0.972754864,-0.564354265,-0.691357001,-0.33967411,-0.57590887,0.27105793,11,Pop/Rock
2827,Billy Eckstine,82584,-1.807043319,-1.882798887,-1.681528782,-1.517248425,-1.44511256,0.466387085,-1.282783104,1.993407984,-0.51057474,-0.151042747,-0.434379068,-0.792386585,-1.680496715,11,Vocal
2828,Irene Cara,86826,-0.238598979,0.051747013,0.381954909,0.274962115,0.067654831,0.466387085,0.422544996,0.098797869,-0.505268307,-0.059477321,-0.42436567,0.057428606,0.525309768,11,Pop/Rock
2829,Kirk Whalum,101795,0.815325673,-0.110671361,0.080544116,-0.637849752,0.03476811,0.466387085,1.559430396,-0.289169743,0.803965051,0.48396738,-0.380089605,0.783020097,-0.093140649,11,Jazz
2830,Kostas,102176,-0.246669876,-0.682922628,0.617999503,-0.499606573,-0.310868711,0.466387085,0.422544996,2.183013898,1.681330275,0.070436013,-0.196470571,-0.650068024,-2.992985929,11,Unknown
2831,Chris Botti,105329,0.062714515,-0.804105249,-0.860910668,-0.339530529,-0.582619165,0.466387085,0.422544996,0.448073543,0.801618582,-0.756939759,-0.502180576,0.436339577,0.284801272,11,Jazz
2832,Jo Stafford,112017,-0.401362071,-2.04908837,-0.633036851,-1.014613636,-1.223431705,0.466387085,-0.430119054,1.997107611,-0.512903743,-0.298564812,-0.410974268,-0.784201849,-1.165121368,11,Vocal
2833,Thad Jones,133119,-0.617258568,-0.695545819,0.07019447,-0.526361788,0.186847442,0.466387085,-1.567004454,1.477618238,0.711347579,-0.285338701,0.022979509,-0.465591505,-1.433116548,11,Jazz
2834,Take That,159433,0.006890807,0.191443645,0.116404736,0.344207004,0.315784267,0.466387085,0.706766346,-0.163937349,-0.56626541,-0.358356255,-0.483963436,-0.182879693,1.150631854,11,Pop/Rock
2835,Chant脙漏 Moore,165345,0.585305099,-0.060178606,-0.449194425,0.532152667,0.216210585,0.466387085,-1.282783104,-0.856581625,-0.482345608,-0.598539403,-0.381054748,0.94954735,-0.203087389,11,R&B;
2836,Fun Boy Three,185617,1.32446476,0.237728673,0.578961357,0.39989882,-0.087578319,0.466387085,-1.282783104,0.305637881,-0.541842207,0.11473176,0.233501978,-0.722200824,0.00306275,11,Pop/Rock
2837,Jean-Jacques Perrey,189641,1.32446476,1.112515719,1.920330161,0.577018156,-0.158463122,0.466387085,-1.567004454,0.392394147,2.221764085,-0.358904079,-0.136390228,-1.280653352,-0.821537804,11,Unknown
2838,Cassie,193305,1.225596273,0.571401654,-0.060174776,-0.357057518,1.009493965,0.466387085,0.706766346,-0.742713256,-0.565766934,0.006653261,-0.126135556,-0.194278346,1.07504347,11,R&B;
2839,John Carpenter,221684,0.960601817,-0.894571443,-1.821430598,0.685385784,-0.921556842,0.466387085,-0.430119054,-0.570489424,2.472073058,-0.477391307,-0.298896695,-0.169041808,-0.759692762,11,Unknown
2840,Dead or Alive,226556,0.725200649,1.507621554,1.797314611,0.335339182,0.36341781,-2.143775435,0.138323646,-1.082110922,-0.047920102,0.92363793,-0.361027967,0.446025879,0.188597874,11,Pop/Rock
2841,Wayne Toups,253914,-0.111482351,-0.207869921,-0.287594661,0.804053366,0.10778446,0.466387085,1.559430396,-0.43613745,-0.560802642,-0.207547219,-0.417006438,-0.092013161,-0.766564434,11,International
2842,Percy Heath,256575,0.409763092,-1.222900604,0.169968703,-1.09971153,-0.740810381,0.466387085,-0.145897704,1.72302687,0.715935679,-0.423391179,-0.381296037,1.163215331,-1.309426465,11,Unknown
2843,Howard Hewett,276381,1.284782852,-0.230591663,0.116404736,-0.347374044,-0.137908922,-2.143775435,-1.282783104,-0.112759168,-0.566658337,0.543132728,-0.414110998,0.371536423,-0.374879171,11,R&B;
2844,Raphael Saadiq,402249,1.688327711,-0.004215794,1.004295558,-0.618435388,0.849540961,-2.143775435,-1.282783104,-0.378176619,-0.562699498,-0.627730772,0.021893722,0.045418243,0.587154808,11,R&B;
2845,The Rippingtons,424117,0.33241699,-0.338309552,-0.056089388,-0.216993352,-1.023479575,-2.143775435,-0.998561754,-0.037502577,0.385905438,-0.140007941,-0.46695274,0.787541096,-0.903997859,11,Jazz
2846,Happy Mondays,553483,0.497197812,1.188254855,0.625716342,-0.3258921,0.197113667,0.466387085,-0.145897704,-1.152909958,0.114600022,0.057444679,-0.406751752,0.517677351,0.676486536,11,Pop/Rock
2847,Skeeter Davis,749175,-0.313927351,-1.406231396,0.346094284,-1.187242149,-0.725802553,0.466387085,-0.998561754,1.568259115,-0.560524703,0.064253389,-0.555504883,-1.197528256,-0.581029309,11,Country
2848,Stephen Schwartz,750146,-0.989864982,-0.977253334,-1.101040649,-0.27568221,-0.025850467,0.466387085,-1.567004454,1.44031366,-0.566576292,-0.48028696,-0.04795873,0.386049035,0.346646314,11,Stage & Screen
2849,Beny Mor脙漏,758194,0.522755649,-0.233116303,0.278912363,0.200628901,-0.463143799,0.466387085,-0.145897704,0.972002469,-0.028696531,-0.377217166,0.165217905,-0.457195985,-0.91086953,11,Latin
2850,Big Mama Thornton,762288,-0.651559883,-0.76202795,0.15498895,0.228721405,-0.149327922,0.466387085,-1.567004454,0.371491253,-0.512440877,-0.135860099,-0.16365561,0.123111839,-0.526055939,11,Blues
2851,Charlie Watts,773407,-0.000507516,0.563827738,0.669293807,0.368183316,0.479500104,0.466387085,0.422544996,-0.536551509,-0.527501197,0.365480152,-0.35210037,-0.361863868,-0.546670953,11,Jazz
2852,Gym Class Heroes,784010,0.917557031,0.817553852,0.495437884,-1.164342303,1.213165427,0.466387085,-1.282783104,-0.593186642,-0.56667007,0.898437871,0.33616939,-0.185000575,1.494215418,11,Pop/Rock
2853,"Lee ""Scratch"" Perry",785380,1.986950902,0.111076001,1.137297611,-0.943324881,0.302755732,0.466387085,0.422544996,-0.042373754,-0.158399556,-0.441547743,0.815485032,0.152650987,0.243571245,11,Reggae
2854,MK,812101,1.16035652,0.820078492,0.349271809,0.181077013,0.412030126,-2.143775435,-1.567004454,-1.141981379,-0.506619584,0.025983743,-0.263065649,-0.1271457,0.992583415,11,Unknown
2855,Liberace,822777,-1.653696272,-1.344209458,-1.706676607,-0.828877813,-2.216580213,0.466387085,-1.282783104,1.834940605,2.450662493,1.299917037,1.729478305,-0.027726104,-2.649402365,11,Easy Listening
2856,The Muppets,888942,0.14880408,-1.162183066,-0.476430338,-0.863604585,-0.874140802,0.466387085,0.990987696,1.0432203,-0.55993354,-0.797322457,-0.218065717,-0.716997492,-0.333649143,11,Children's
2857,Groove Armada,942335,0.924955353,0.284013702,-0.213149832,-0.611037632,0.347039702,0.466387085,1.275209046,-0.856029765,0.956559288,-0.308190922,0.066773009,0.994863816,1.205605224,11,Electronic
2858,Jerrod Niemann,1449541,1.193312688,0.52427508,0.499977203,0.036028849,0.828617002,0.466387085,0.990987696,-0.003419758,-0.566588282,0.356871437,-0.138923735,-0.560236944,0.951353387,11,Country
2859,Matthew Koma,2786685,-0.120898396,0.959775124,-0.78056472,0.351173221,1.058149781,0.466387085,-0.998561754,-1.05070725,-0.347576215,-0.525678373,-0.278749269,-0.377851971,1.219348567,11,Pop/Rock
2860,Electric Guest,2831504,1.766346379,0.387523856,0.978875372,-0.205972595,0.875924289,-2.143775435,-1.567004454,-0.679202982,-0.491861945,-0.340434477,-0.2219263,-0.470355883,1.150631854,11,Pop/Rock
2861,Chris Lane,3455720,-0.128969292,0.967769812,0.177685548,1.193640026,1.317393711,0.466387085,1.559430396,-0.444584933,-0.56667007,-0.060494716,-0.289969084,-0.505717676,2.167639203,11,Country
2862,To脙卤o Rosario,1097,2.057167706,0.719008818,1.352461337,0.432132169,1.006379297,0.466387085,-1.282783104,0.030632231,-0.56266256,0.113917849,0.096933818,0.70048498,0.302667618,10,Unknown
2863,Sounds of Blackness,1306,0.968134655,1.284611871,1.37043704,0.979349817,1.222331078,0.466387085,-1.282783104,-0.794416167,-0.544792617,-0.09148609,0.002180608,0.566977424,0.211961557,10,Unknown
2864,Tank,3426,-0.40351431,-0.417751491,-1.407807838,0.714713142,0.654195581,-2.143775435,0.990987696,0.016388665,-0.56666649,0.765081051,1.367210746,0.139520424,0.90737469,10,R&B;
2865,Spanky & Our Gang,8245,-1.153704197,-0.317775828,-0.133530172,-1.373982358,0.298853696,0.466387085,0.138323646,1.075838684,-0.565247715,1.576022002,-0.459376345,-0.71280962,-0.740452083,10,Pop/Rock
2866,SHeDAISY,9437,-0.450863573,0.341322983,-0.063624658,0.74972539,0.991689025,0.466387085,1.275209046,-0.425840152,-0.56667007,-0.784831995,-0.415317429,-0.366977887,-0.150862687,10,Country
2867,Stealers Wheel,12877,1.187124997,-0.227982872,1.063851427,-0.119696746,0.226694315,0.466387085,0.422544996,-0.777181452,-0.561090391,-0.344065788,-0.433631075,-0.596130044,0.741080245,10,Pop/Rock
2868,Shawn Colvin,13387,0.019669729,-0.939846616,-0.707754042,0.609572071,-0.66998648,0.466387085,1.559430396,0.486426349,-0.543536314,0.235300731,-0.469727536,0.364338898,-0.302039455,10,Pop/Rock
2869,Taste,14959,-0.692048882,-0.917629802,-0.549967309,-0.403529647,-1.672561644,0.466387085,0.990987696,-0.397420847,0.027730041,0.112540455,-0.280486531,0.357457114,-0.4683339,10,Pop/Rock
2870,Sixpence None the Richer,17387,-0.163808665,0.326511773,-0.559953811,-1.055471056,0.606488086,0.466387085,-0.714340404,-0.498112007,-0.565677827,-0.93479581,-0.502373599,-0.560595277,1.406258026,10,Pop/Rock
2871,Paul Hardcastle,18513,1.401676345,0.5301659,1.506253469,0.399811566,-0.550023901,0.466387085,1.559430396,-0.982797504,1.740695157,-0.017106793,-0.068950653,0.939136341,-0.105509657,10,Jazz
2872,Shirley Murdock,25475,-0.051354166,-0.782477518,-0.807619063,-0.157306744,0.27622015,0.466387085,0.706766346,0.114601445,-0.566541607,-0.415518122,0.787809464,0.637729043,0.060784788,10,Unknown
2873,Sleater-Kinney,26164,-1.030892046,1.397547341,-0.286323654,1.065701538,1.440436156,0.466387085,0.990987696,-0.721249681,-0.049805751,-0.615068136,-0.189449133,-0.818847411,0.075902465,10,Pop/Rock
2874,Andrew Bird,26193,0.126205571,-0.228908573,-0.039657053,0.001719386,0.266984898,0.466387085,-0.998561754,0.105444867,-0.527419622,-0.379878042,-0.331977071,-0.30033526,0.680609538,10,Pop/Rock
2875,Steve Jablonsky,31158,-2.259013557,-0.937069515,-2.06881441,-0.963245707,-1.415027302,-2.143775435,0.422544996,1.063629913,3.007181474,-0.820644249,-0.295615194,-0.03370021,1.255081257,10,Stage & Screen
2876,Smog,31606,0.237180406,-0.793585925,-0.339252115,-0.302613832,-0.686638644,0.466387085,1.559430396,0.195036898,0.761795551,-0.673779572,-0.365153965,0.793643629,0.514315093,10,Pop/Rock
2877,Super Cat,33580,1.906981762,0.644952772,1.434849979,-0.939719897,0.600387077,0.466387085,1.559430396,-0.467892586,-0.566669222,0.380013229,2.025705743,-0.237851821,0.083461304,10,Reggae
2878,Steve Tyrell,37197,-0.157890008,-1.402696905,-1.56459592,-1.242696861,-0.319764657,0.466387085,-0.714340404,1.519424031,-0.564563801,-0.484904365,-0.522810566,-0.529167111,0.922492367,10,Vocal
2879,The Alarm,37931,0.078856308,1.341079606,0.485632956,0.31966732,0.521839581,0.466387085,1.559430396,-1.120871922,-0.566660307,-0.54637059,-0.383733026,0.362194764,-0.332274809,10,Pop/Rock
2880,Gladys Knight,40225,0.421398633,-0.366837959,-0.911978009,-0.819879107,-0.147309479,0.466387085,0.990987696,-0.103732077,-0.56580594,-0.618511622,-0.448627031,0.26821862,0.688168377,10,R&B;
2881,Songs: Ohia,40230,-0.351726053,-0.699164466,-0.869535376,0.083741524,0.130226602,-2.143775435,0.706766346,0.379803082,-0.424610113,-0.818405984,-0.376035986,1.265881224,0.423609032,10,Pop/Rock
2882,Sweet Sensation,48507,0.920785392,0.708826112,1.008925665,0.018380459,-0.127164187,0.466387085,-1.282783104,-1.086108803,0.722734116,-0.878150466,-0.284733173,0.847187203,-0.241568748,10,Unknown
2883,Azymuth,55939,0.485764038,-0.128932911,1.083824431,-1.127957677,-1.148784069,0.466387085,-0.145897704,-0.473929145,1.837625067,-0.898122684,-0.338877865,1.753476741,-0.498569254,10,Jazz
2884,The Free Design,57209,-0.804503382,-1.269951442,-0.450102288,1.969927267,-0.791815249,0.466387085,0.990987696,1.191143743,-0.562895816,-0.428431195,-0.455925948,-0.957011346,-1.08815865,10,Pop/Rock
2885,B.J. Thomas,57840,-0.100183093,-0.602891606,0.539560068,-0.291857686,-0.350676434,0.466387085,-0.145897704,0.800463071,-0.565681758,-0.211147229,-0.448759738,-0.693304461,0.484079739,10,Country
2886,Bobby Cap脙鲁,59699,1.41647299,-0.652879437,1.531219724,0.079203285,-0.26420959,-2.143775435,0.706766346,1.57029391,-0.562589216,0.049008138,0.781970331,-0.920290971,-2.010336936,10,Unknown
2887,The Five Satins,61479,-1.07528198,-1.424913719,-0.560952461,0.557617067,-0.322683571,0.466387085,-0.145897704,1.74460803,-0.566635642,-0.252641235,-0.498923202,-0.941591274,-0.226451071,10,R&B;
2888,Svend Asmussen,65094,0.203148123,-1.819262165,-0.536984856,-1.198941984,-1.26247816,0.466387085,1.559430396,2.080349233,0.752220746,-0.547403636,-0.126545741,-0.774922557,-2.992985929,10,Unknown
2889,B2K,68896,1.948412368,0.140908808,0.971975608,-0.929318464,1.105096009,0.466387085,-0.998561754,-0.934810251,-0.56594194,-0.951668891,0.511777704,0.200903112,0.484079739,10,R&B;
2890,The Happenings,72999,-0.444944915,-1.027788171,0.210005499,0.211239939,-0.305122236,0.466387085,-1.567004454,1.378344899,-0.56667007,0.419010708,-0.518829339,-1.067693563,-0.846275821,10,Unknown
2891,Bad Manners,75394,0.67516109,0.756962542,1.70698216,1.312863386,0.200184834,0.466387085,0.422544996,-1.015659446,0.231087589,-1.074773516,0.638115317,-0.526078794,0.106137819,10,Pop/Rock
2892,Body Count,78191,-0.202279942,0.782882158,-0.350237268,0.723174088,0.167167611,0.466387085,0.990987696,-0.738693301,-0.206536073,1.501987053,3.125851556,-0.334787203,0.151490849,10,Pop/Rock
2893,The Housemartins,78886,0.032986709,0.270044038,1.277562571,-0.642731321,-0.500976577,0.466387085,1.275209046,-0.427603642,-0.566652513,-0.58562633,-0.489899087,-0.514602781,-0.861393498,10,Pop/Rock
2894,The Libertines,80649,-1.359377558,0.966170872,0.125120231,1.82210589,1.23568152,0.466387085,-1.567004454,-0.797922797,-0.563632639,-0.584076762,-0.149902275,-0.662516905,1.058551459,10,Pop/Rock
2895,Boyzone,83194,0.263814367,-0.046545559,0.185039244,0.809703165,0.219516658,0.466387085,-1.567004454,-0.414309646,-0.563095987,-0.17395758,-0.466277139,-0.300908941,1.587670147,10,Pop/Rock
2896,Wolfmother,86250,-1.359377558,0.987461986,-0.779656857,0.191428181,1.346743804,0.466387085,-0.998561754,-0.811428411,-0.138576952,0.787119361,0.041992881,0.049932941,0.982963075,10,Pop/Rock
2897,Ian Hunter,87597,0.249017722,0.678277993,1.010922966,-0.580114065,0.367759206,0.466387085,-0.998561754,-0.91749211,-0.162723788,-0.394857206,-0.413194108,0.565127302,-0.664863699,10,Pop/Rock
2898,Billy Lee Riley,89713,-0.348766724,0.925440047,1.594134687,2.013922097,0.642089266,0.466387085,-1.567004454,0.300581724,-0.054786277,4.533976471,-0.138489423,-0.622650846,-0.619510668,10,Pop/Rock
2899,King Radio,91852,0.673681425,-1.05833629,1.777886325,-0.100145807,-0.58146204,0.466387085,0.706766346,1.855843499,-0.566201144,0.159027516,0.543362107,-0.893674556,-2.811573807,10,International
2900,Black Oak Arkansas,93849,-1.513262663,0.906926035,1.066847377,2.419317189,-0.108741534,0.466387085,0.990987696,-0.753103042,-0.240271801,1.898504466,-0.122299099,0.040722968,-0.559039961,10,Pop/Rock
2901,Colin Hay,97395,0.226822755,-1.046302183,-0.69876619,-0.427399737,-0.645008232,0.466387085,0.422544996,1.372918779,-0.15535887,-0.618511622,-0.419564071,0.308149219,0.725962569,10,Pop/Rock
2902,L7,100473,-0.989461441,1.197596017,0.271921812,0.881042185,0.122761838,0.466387085,-0.430119054,-1.125663111,1.395419647,-0.910519234,-0.254741261,-0.738405361,0.317785294,10,Pop/Rock
2903,Conflict,101701,-1.636074815,1.772456075,-2.050838706,1.143832266,0.888091505,0.466387085,-0.430119054,-0.908886961,0.642972738,1.278160464,1.852389647,-1.262553929,-0.936981882,10,Pop/Rock
2904,Kim Wilde,103447,0.611535518,0.804173271,0.428709895,0.971546133,0.875315275,0.466387085,0.422544996,-0.770602281,-0.529603457,-0.870574796,-0.339939525,-0.295920305,1.285316611,10,Unknown
2905,Jacob Do Bandolim,104741,0.355553564,0.317254768,1.793864729,-0.048858497,0.190088263,0.466387085,0.422544996,1.110430202,1.759373734,-0.135390537,-0.430711508,-0.757401378,-2.947632899,10,Unknown
2906,Colby O'Donis,106145,1.881087634,0.667632436,0.28640224,0.001688088,1.140721115,-2.143775435,-1.282783104,-1.036583923,-0.566561304,-0.214590715,-0.406691436,0.036733493,1.164375196,10,R&B;
2907,Tye Tribbett,111969,-0.249629205,1.023564308,-0.160493728,0.958192237,1.169216414,-2.143775435,1.559430396,-1.021560352,-0.566667561,1.218243807,1.322621,1.112230287,0.317785294,10,Religious
2908,Chromeo,116425,1.530407154,0.81898448,0.422717993,-0.197097183,1.10418684,-2.143775435,0.706766346,-0.848419631,-0.506943157,-0.313763111,0.083928476,-0.327221783,0.181726203,10,Pop/Rock
2909,The Dickies,123007,-1.78995992,1.44383237,0.159074338,1.313520649,0.516623817,0.466387085,-1.567004454,-1.11908198,-0.566165723,0.15558403,-0.199269494,-0.999301208,-0.785805113,10,Pop/Rock
2910,Jackie Paris,127766,-1.140387217,-2.157976006,-1.625513583,-1.760546369,-1.568820571,0.466387085,0.422544996,1.524850152,-0.56666834,0.421593323,-0.380813459,-0.876088838,-2.811573807,10,Vocal
2911,The Dirty Dozen Brass Band,128290,0.726949346,1.177230604,1.101800135,0.202236491,0.498153312,0.466387085,-0.714340404,0.395538832,1.109571644,-0.2488534,0.381989694,0.606367806,-0.438098547,10,Jazz
2912,Classics IV,135059,0.412520646,-0.974560388,0.531071541,-0.431901461,-0.499541045,-2.143775435,-1.567004454,1.388858008,-0.488952784,-0.388831106,-0.502373599,-0.929490187,-0.150862687,10,Unknown
