V1,artist_name,artist_id,Zdanceability,Zenergy,Zvalence,Ztempo,Zloudness,Zmode,Zkey,Zacousticness,Zinstrumentalness,Zliveness,Zspeechiness,Zduration_ms,Zpopularity,count,genre,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1
2732,Moe Bandy,477954,0.578243067,-0.276736435,1.207657057,0.22138925,-0.408588165,0.466387085,-0.145897704,0.510448236,-0.566654055,-0.279443031,-0.375062802,-0.921363436,-0.523765382,12,Country,-0.108266603,-1.403334524,0.219398796,-0.658462318,0.157578341,0.299956802
2733,Mike Laure,485991,0.958023612,-0.046082709,2.006577223,0.565886744,0.213934036,0.466387085,0.990987696,1.081038715,-0.512354926,0.123301349,0.374071471,-0.950169003,0.194324267,12,Latin,0.335159976,-1.69964659,0.642057458,-0.043244301,1.093521548,0.090431106
2734,Otis Spann,486775,-0.358877767,-0.615388564,0.590158343,0.294861764,-0.501080253,0.466387085,0.990987696,1.62817253,1.104599113,-0.297234378,-0.410893847,-0.122795284,-1.304845351,12,Blues,-1.06038894,-0.446658372,0.157823328,-0.564561511,1.417582202,0.721155517
2735,The Ronettes,491220,-0.619052099,0.7415342,0.786559554,-0.201040756,0.403503939,0.466387085,-0.430119054,-0.410013967,-0.566662191,-0.105260034,-0.384794686,-1.038292802,0.647854572,12,Pop/Rock,0.649178419,-0.304958224,0.077420626,-0.93622613,-0.388487613,-0.360067668
2736,12 Stones,501537,-1.180091549,1.404181527,-0.471739708,0.956427368,1.452159663,0.466387085,-0.145897704,-0.892939254,-0.56665838,0.460619495,-0.005251016,-0.502618023,0.811629404,12,Pop/Rock,1.235337893,1.077483591,0.509990911,-1.115219072,-0.084882988,-0.341073916
2737,Flight of the Conchords,513813,2.108462739,0.101257965,0.885592365,0.11033282,0.30724358,0.466387085,0.990987696,0.075284682,-0.561229067,-0.29737786,1.52265555,-0.54426369,0.572266188,12,Comedy/Spoken,0.671505385,-1.459238776,0.409176006,1.003296152,0.487688151,-0.54850554
2738,MxPx,521851,-1.119671914,1.424238376,0.489461117,0.983674184,1.379585573,0.466387085,0.990987696,-1.114650535,-0.421069748,-0.387769367,0.374071471,-0.748960297,0.244716523,12,Pop/Rock,1.296216714,0.469444187,0.343345618,-1.007808602,1.170357507,-0.078429911
2739,Hellyeah,540867,-0.573429116,1.393381689,-0.995198862,-0.263567597,1.473493256,0.466387085,0.706766346,-1.133782697,-0.558575665,0.203505879,-0.344318875,0.096490354,0.975404236,12,Pop/Rock,1.154683619,1.088402795,-0.221646051,-0.400590117,0.118299112,-1.332618145
2740,Gerry & the Pacemakers,541125,-0.490814514,-0.690987443,0.21316789,0.10206488,-0.321359692,0.466387085,-1.567004454,-0.062403125,-0.566660735,-0.361369305,-0.507549195,-1.111492924,0.547070059,12,Pop/Rock,-0.110403215,-0.449872448,-0.082648932,-1.235216681,-1.330838753,-0.200468046
2741,Cannibal Corpse,545534,-1.99760617,1.813804033,-1.208743561,0.206757344,0.605275859,-2.143775435,0.706766346,-1.164307066,2.331606772,-0.827100786,0.471390369,-0.380314381,0.395893291,12,Pop/Rock,0.471048347,2.383618132,-0.944434053,0.388117387,1.267934318,0.885391367
2742,Cold War Kids,546976,-0.483416191,0.969102256,-0.480894005,-0.963273526,1.425203572,0.466387085,0.990987696,-1.053585766,-0.114607332,0.871829116,-0.307160754,-0.285364174,1.227365516,12,Pop/Rock,1.015111473,0.814013681,0.013638133,-0.045192349,0.256782436,-1.608318578
2743,Hot Chip,557191,1.417952655,0.605764779,0.362965421,0.231891532,0.772315894,-2.143775435,0.706766346,-0.983786642,-0.227327954,0.000196724,-0.410009126,1.149203241,1.126581004,12,Pop/Rock,1.051069525,0.073840517,-1.351747434,1.835516693,0.534458731,0.417016186
2744,Saving Abel,567769,-0.286127593,0.891960544,0.052551651,0.977666668,1.119794256,0.466387085,-0.145897704,-0.950028257,-0.566668965,0.751594061,-0.241912857,-0.152517147,1.000600364,12,Pop/Rock,1.17921526,0.539408199,0.322533326,-0.678215464,-0.189667338,-0.101964918
2745,The Three Degrees,572106,0.479598771,0.5301659,1.244274229,-0.0615986,0.3172923,0.466387085,0.990987696,0.509035186,-0.473326288,1.053616484,-0.488085413,-0.478071243,0.093539755,12,R&B;,0.422085778,-0.842547211,0.625683617,-0.110260113,0.900634808,-0.261988803
2746,Paolo Nutini,573391,1.125718921,0.315711935,0.435367561,-0.177949641,0.594748629,0.466387085,0.422544996,0.125600642,-0.566662277,-0.548465374,-0.104339345,-0.334449768,1.340748092,12,Pop/Rock,0.678879665,-0.795107642,-0.57999505,0.090798035,-0.127963423,-0.927565484
2747,Modern English,574033,-0.41683129,0.475395284,0.018431099,1.583356303,-0.583543561,0.466387085,-1.567004454,-1.145053767,0.061290888,-0.446021666,-0.368648593,0.068987521,0.169128139,12,Pop/Rock,0.371548814,0.452199606,-0.236316653,-1.20370604,-1.004658027,1.423407919
2748,Darlene Love,575012,-1.070349763,0.773933721,-0.134695263,0.361005283,0.794447004,0.466387085,-1.282783104,0.884341848,-0.486087982,2.110479721,-0.197455819,-1.031263217,-0.42298087,12,Unknown,0.195707957,0.398366499,1.928515636,-1.130484004,-0.828513026,0.102658098
2749,The Winans,576839,0.496861521,-0.208851729,-0.562450437,-0.68289386,0.036326895,0.466387085,1.275209046,0.41012153,-0.566649687,0.359610575,-0.220458474,0.584772694,-0.246607974,12,Religious,-0.216398457,-0.107851642,0.068281327,0.407082249,0.688032177,-1.196565186
2750,Ziggy Marley & the Melody Makers,600720,1.27738453,0.193828022,1.213482518,-0.434829579,-0.567832466,0.466387085,1.275209046,-0.157382843,-0.564115554,-0.61030465,0.072382917,0.128907323,-0.057637014,12,Reggae,0.213321274,-1.307092317,-0.350297673,0.53453081,0.892646169,-0.307127987
2751,Tiny Tim,603980,-0.231873231,-1.524889381,0.384602845,-0.363513167,-2.304666018,0.466387085,-0.430119054,1.897217668,-0.379472501,0.179114515,-0.25982838,-0.966373503,-0.586755702,12,Comedy/Spoken,-1.601543507,-1.14565492,0.626037743,-0.596262128,-0.124487612,-0.317053672
2752,Aimee Mann,610346,0.2416194,-0.195737634,-0.366049231,0.250522653,-0.062126638,0.466387085,1.275209046,0.099137002,-0.280453634,0.338662705,-0.446282526,-0.085480113,0.345501036,12,Pop/Rock,0.044168585,0.003244732,-0.046851474,-0.211088553,0.996850813,-0.841603841
2753,Budgie,623985,-0.914984993,0.25708423,-0.286157214,0.376906503,-1.159351176,0.466387085,-0.430119054,-1.143016709,0.166878019,-0.650622128,0.261933568,0.90616561,-0.826118918,12,Pop/Rock,-0.269663874,0.734550518,-0.097523188,-0.37982146,-0.215358133,0.854802005
2754,The Bravery,624190,-0.842234826,1.484408914,0.065034779,1.521559753,1.413679445,-2.143775435,-0.998561754,-1.151563134,0.254823822,0.371088859,-0.276195657,-0.349052741,0.92501198,12,Pop/Rock,1.368141369,1.2143295,-0.333572909,-0.021706702,-0.151734572,1.474325097
2755,Britny Fox,625203,-0.170220547,1.23601259,0.466159277,0.732871312,0.541275082,0.466387085,-1.282783104,-1.152394629,-0.563032308,-0.528378376,-0.303843064,0.223829643,-0.586755702,12,Pop/Rock,0.814858806,0.034180547,-0.021699528,-0.919987893,-0.919990563,1.134836124
2756,Broken Social Scene,625278,-0.252835142,0.066544193,-0.33775414,-0.36683425,0.29197112,0.466387085,-1.567004454,-0.965908704,0.981513628,-0.382460657,-0.256731874,0.842821649,0.698246828,12,Pop/Rock,0.128290057,0.785450656,-0.772011367,-0.157007968,-1.793452395,0.520939642
2757,David Benoit,635760,0.195379885,-0.85221363,-0.777992442,-0.430221791,-1.390112857,0.466387085,0.138323646,0.379599603,0.830620126,-0.956374992,-0.481892401,0.410316852,-0.668643118,12,Jazz,-1.148005402,-0.021307243,-0.7983332,-0.179605858,0.052881523,0.020510387
2758,David Bromberg,638603,-0.139394202,-0.634673994,-0.176305691,0.062698704,-1.146949778,0.466387085,1.559430396,0.604557512,-0.36378498,1.042425155,-0.181752093,1.922830206,-0.763128598,12,Folk,-0.797728939,0.357955072,0.465522631,0.677161191,1.236359731,-0.225670193
2759,Buddy Collette,641450,-0.996983071,-1.999812347,-1.134593783,-1.003013544,-2.207508451,-2.143775435,-1.282783104,1.68582506,2.118594523,0.279549526,-0.039202033,0.494010559,-2.583548849,12,Jazz,-2.743275514,0.655266467,0.089910293,0.997525721,-0.282348617,1.679450414
2760,Burzum,645956,-2.082686877,0.845675515,-1.518574788,-0.48666287,0.146304554,0.466387085,-0.430119054,-1.16065388,2.722777798,1.121768805,-0.163615387,1.316427314,0.244716523,12,Pop/Rock,-0.237166907,2.881302866,-0.020107919,-0.126864374,-0.577148607,0.681788181
2761,Marianne Faithfull,651107,0.687984846,-0.984897376,0.355475544,-0.313566464,-0.772196319,0.466387085,-0.430119054,0.184485356,-0.399220536,0.153001415,-0.431905876,0.045695668,-0.032440885,12,Pop/Rock,-0.445607936,-0.799357552,-0.071921312,-0.04708433,-0.565970564,-0.175449245
2762,Franco Battiato,659277,0.755802804,0.098172299,0.350482293,0.025332138,0.505426672,0.466387085,-1.567004454,0.068558551,-0.421728388,-0.188908051,-0.453802626,0.23652433,1.000600364,12,Unknown,0.428430195,-0.446487192,-0.431039123,-0.259325031,-1.786504547,0.094842257
2763,Harold Land,665944,-0.278112746,-1.250264878,-0.203768572,-0.99846661,-1.616069493,0.466387085,0.422544996,0.961211889,0.284986118,0.768524537,-0.232844511,2.338057838,-1.99143984,12,Jazz,-1.711351175,0.20735079,0.430883858,0.842567752,0.222543749,0.365135995
2764,The Maine,667657,-0.383538839,1.441980969,0.109141828,0.66648436,1.492274792,0.466387085,0.990987696,-0.988856673,-0.566641508,0.361045364,-0.131986752,-0.602366834,0.761237148,12,Pop/Rock,1.402583774,0.436944237,0.261232082,-0.695169828,0.850473215,-0.579268177
2765,Marc Cohn,675710,-0.286127593,-1.165408989,-0.782153482,0.545455981,-1.081353968,0.466387085,-1.567004454,0.997386027,-0.563015209,-0.283029999,-0.436329458,0.265421527,0.320304907,12,Pop/Rock,-0.87164733,0.028969287,-0.125660374,-0.790847725,-1.447713557,-0.097509773
2766,Glenn Jones,675976,0.967888047,-0.73495822,0.831498813,0.246897279,-0.550964971,0.466387085,-0.145897704,-0.594615109,-0.56667007,-1.059105654,-0.233508048,0.736636852,-0.397784742,12,Pop/Rock,-0.066858621,-0.976762007,-0.703893404,0.02248172,-0.209615917,0.494900249
2767,Darryl Worley,676818,-5.91E-05,0.236255967,-0.753026186,0.291514594,0.701576094,0.466387085,0.422544996,-0.839412271,-0.566584,-0.76153107,-0.510203347,0.138853122,0.42108942,12,Country,0.545075324,0.345828575,-0.718769912,-0.609080448,0.125623564,-0.736669583
2768,Ziggy Marley,697350,1.681826154,-0.332278469,0.81651906,-1.180369983,0.450078959,0.466387085,0.990987696,-0.161090691,-0.566641937,-0.531965343,-0.341885907,0.020676795,1.126581004,12,Reggae,0.457907799,-1.291918305,-0.930324325,0.712465646,0.088850643,-1.346662962
2769,Brandon Heath,701790,0.267513528,0.144457328,-0.090588214,-1.031920901,0.97277191,0.466387085,0.706766346,0.066184623,-0.566584,-0.405417233,-0.466188662,-0.429421886,0.635256508,12,Religious,0.385075214,-0.385786936,-0.480115844,-0.16943002,0.097198995,-1.523212071
2770,Kellie Pickler,732652,0.240386344,0.778562223,-0.768838145,0.420350136,1.188380759,0.466387085,0.990987696,-0.375761581,-0.56667007,-0.925957527,-0.356704911,0.013507773,0.534471996,12,Country,0.786097757,0.267178784,-0.699863715,-0.531581813,0.612196524,-0.926060204
2771,Seven Mary Three,745568,-0.123364501,0.179942514,-1.144164183,-0.411616751,0.300345054,0.466387085,1.559430396,-0.921854822,-0.566647118,0.165914488,-0.491181932,0.046040275,0.383295228,12,Pop/Rock,0.356195873,0.594665806,-0.319764682,-0.163741404,0.954775504,-1.620283709
2772,Steeleye Span,746068,-0.159123064,-0.569874954,0.054216067,-0.335023114,-0.078435869,0.466387085,-1.282783104,0.920515986,-0.539248844,0.70969832,-0.467515738,0.055631507,-0.498569254,12,Folk,-0.517029965,-0.333880068,0.624403274,-0.477658404,-1.196197526,-0.014545518
2773,Split Enz,747757,-0.012389665,-0.62464557,0.155579063,-0.23588608,-0.9208137,0.466387085,-0.998561754,-0.235473761,-0.5644585,-0.024912031,-0.469063998,-0.14884997,-0.460775062,12,Pop/Rock,-0.421526601,-0.478269926,0.068396746,-0.551905672,-0.879496608,0.084732397
2774,Something Corporate,753056,-0.384771896,1.047015391,-0.821267281,0.32475154,0.924242972,0.466387085,1.559430396,-1.061508468,-0.566208407,-0.127786175,-0.081336689,0.505865641,0.345501036,12,Pop/Rock,0.880350132,0.904509869,-0.211701489,-0.217569602,1.110821454,-0.951185819
2775,The Album Leaf,753422,-1.172693227,-1.220179609,-2.2494203,-0.35051572,-1.10085327,0.466387085,-1.282783104,0.968842371,3.309355919,-0.482465232,-0.325739814,0.338539978,0.395893291,12,Pop/Rock,-1.775414402,1.81384728,-0.887055117,-0.558409934,-1.24428193,0.451565371
2776,Soul Asylum,755519,-0.312021721,0.615021785,-0.872864211,0.148690496,0.67310472,0.466387085,-1.567004454,-1.147665877,-0.566562161,-9.02E-05,-0.343434154,0.027345838,0.723442956,12,Pop/Rock,0.703797233,0.715730202,-0.181093276,-0.7648741,-1.716193493,-0.251479154
2777,The Blasters,757177,0.020902785,0.409824825,1.536379415,2.029451218,-0.32474914,0.466387085,0.422544996,-0.874608574,-0.564914267,0.005505435,0.496825979,-1.0980652,-0.599353766,12,Pop/Rock,0.713993339,-0.797605961,0.902320523,-0.97780881,1.212601558,1.288164455
2778,Aztec Camera,759031,0.329166212,0.415996161,0.770747591,0.461020403,-0.173180945,0.466387085,0.990987696,-0.442598953,-0.534805068,-0.387051969,-0.447830785,-0.100326106,-0.473373126,12,Pop/Rock,0.341803918,-0.618962846,-0.143261805,-0.444718737,1.07391971,0.164497223
2779,Blind Faith,760154,-0.942112177,-0.25359392,0.457004985,0.287976161,-0.865745118,0.466387085,0.990987696,-0.095468546,0.28611988,0.131479628,-0.371302745,2.078626471,-0.032440885,12,Pop/Rock,-0.42276524,0.745412643,-0.327023381,0.239351424,0.815946737,0.445665467
2780,Dr. Dog,760214,-0.030885471,0.160657088,-0.055635456,0.682255177,0.501120077,0.466387085,1.275209046,-0.038098629,-0.526102551,1.436273865,-0.342770616,-0.109580698,1.3029539,12,Pop/Rock,0.645041314,0.349496766,0.486694408,-0.161985854,0.92808908,-0.979781686
2781,Billy Taylor,768149,0.938294758,-1.829599153,-0.236224704,-1.449360584,-1.331734578,0.466387085,0.706766346,2.10974072,3.177324097,-0.442434707,-0.338789388,-0.99625273,-2.703230457,12,Jazz,-2.452966499,-1.06171995,-0.050559341,0.043351259,1.059493103,0.81996822
2782,Illinois Jacquet,770629,0.228055811,-1.920317809,-0.391015486,0.0005544,-1.374082756,0.466387085,-0.145897704,1.260213736,0.036822393,-0.633117744,-0.204312382,0.875756525,-1.531610504,12,Jazz,-1.628492426,-0.534089618,-0.100822172,-0.102835546,-0.010324716,0.295064116
2783,The Left Banke,771010,-0.312021721,-0.028340116,0.67005036,0.052465931,-0.011524155,0.466387085,0.990987696,1.071995183,-0.559387151,-0.056477313,-0.48277711,-1.039356503,-0.536363446,12,Pop/Rock,-0.204704658,-0.824162321,0.420096222,-0.857221323,1.18425352,-0.501159325
2784,Black Rebel Motorcycle Club,771388,-0.870595059,1.140356863,-0.774663606,-0.608404155,1.281490924,0.466387085,0.706766346,-0.444768268,0.092600123,0.418436791,-0.344097692,-0.363131833,0.660452635,12,Pop/Rock,0.685907947,0.958146538,0.048041872,-0.494829482,0.279112358,-1.190160428
2785,King's X,771419,-0.149258629,0.712991764,0.044229565,-0.148094642,0.577203244,0.466387085,1.559430396,-1.140631251,-0.554044744,0.722467912,-0.409787942,0.151294832,-0.410382806,12,Pop/Rock,0.666471415,0.256007082,0.303060478,-0.132779333,1.291040238,-0.615413029
2786,Nicole Scherzinger,774227,1.05913402,0.768148092,0.476145779,-0.554997263,1.147607678,-2.143775435,0.138323646,-0.747970838,-0.566541607,0.836246431,0.26281829,-0.080843854,1.107683908,12,Pop/Rock,1.161509235,-0.151895354,-0.257368028,1.802675177,-0.031531059,-0.208451631
2787,The Chocolate Watchband,774791,-0.675772573,0.398253568,-0.058964292,-0.758687656,0.054909052,0.466387085,1.559430396,-0.714029322,-0.105439392,-0.334538807,-0.451590829,-0.682795737,-1.443424055,12,Pop/Rock,-0.057024516,-0.071377729,0.094866399,-0.658177622,1.576843774,-0.605319345
2788,Lagwagon,780581,-1.013629296,1.621721163,0.093329865,-0.740047844,1.320728784,0.466387085,-0.998561754,-1.163524338,-0.56550617,0.401219361,0.006471482,-1.080470319,0.584864251,12,Pop/Rock,1.168869441,0.450807196,0.520561014,-0.856529072,-1.12152538,-0.628552372
2789,Cracker,780625,-0.551234149,0.604993365,0.392924927,0.902098917,0.376547848,0.466387085,0.422544996,-1.130537199,-0.555730834,-0.324064876,-0.489633672,0.574860759,0.509275867,12,Pop/Rock,0.79156942,0.413703002,-0.413642364,-0.652052595,0.408286134,0.169752535
2790,Crumb,782297,-0.484649248,-0.420991443,-1.052371586,-1.510174716,-0.100885987,0.466387085,-0.998561754,0.13915464,1.533991852,0.028462002,-0.43566592,-0.257954962,1.517120989,12,Pop/Rock,-0.495160661,0.822452158,-0.766989043,-0.115536064,-1.576607138,-0.948428042
2791,The Roches,791120,-0.41683129,-2.092035267,-0.574933564,1.473004082,-1.437844278,0.466387085,1.559430396,1.194082893,-0.565385436,-0.840300812,-0.463534511,0.056241043,-0.700138278,12,Folk,-1.273835561,-0.313965079,-0.218989488,-0.933668656,1.870350982,-0.413989781
2792,Coal Chamber,791734,-0.205979103,1.229069836,-0.911145799,1.100477312,1.028797513,0.466387085,0.138323646,-1.135469315,0.266327239,0.507680473,0.161960531,-0.209618342,0.471481675,12,Pop/Rock,1.009914739,1.09197537,0.326073169,-0.602097737,0.143378937,0.105499189
2793,Shanice,792839,0.69908233,-0.073082308,-0.356062729,-0.880915805,0.052676003,0.466387085,-1.567004454,-0.20492357,-0.5666174,-0.643735156,-0.13441972,0.030371608,0.408491355,12,R&B;,0.052566577,-0.433006759,-0.475918722,-0.092631538,-1.961005842,-0.512152225
2794,France Gall,799466,0.745938376,0.123629065,0.065034779,-0.487810471,0.407172519,-2.143775435,0.422544996,0.29504256,-0.564719281,-0.682617855,-0.469506352,-0.101146789,1.000600364,12,Pop/Rock,0.357083622,-0.376643871,-1.291691482,1.181694411,0.351290866,-0.505819095
2795,Loleatta Holloway,829125,1.131884188,0.742305614,1.12776504,-0.284067915,0.254567551,0.466387085,0.990987696,-1.094191236,-0.151585584,-0.502695712,-0.193916959,2.16847729,-0.196215717,12,R&B;,0.63557225,-0.327501316,-0.83539662,1.014834328,0.421854407,0.562889211
2796,Peter Murphy,840215,0.393285008,-0.368535078,0.57684301,0.581283719,-1.028199427,-2.143775435,1.559430396,-0.314237291,-0.562182189,-0.258782115,-0.497374943,0.691351896,0.219520395,12,Pop/Rock,-0.006038703,-0.21205605,-1.024287164,1.275784668,1.848016102,0.381605405
2797,Vengaboys,840708,1.523995273,1.161956544,2.002416182,0.463724218,0.444017826,0.466387085,0.138323646,-1.111653733,1.464286186,-1.147631937,-0.319325619,-0.383887936,1.718690013,12,Unknown,1.233606312,-0.905117116,-1.434713696,0.032295885,0.005520815,1.183488056
2798,Jim Ford,849246,0.479598771,0.981444932,1.096973324,0.075991741,0.883768961,0.466387085,1.559430396,-0.63457057,-0.493547993,-0.891666148,-0.181088556,-0.701655505,-0.939501494,12,Pop/Rock,0.789396768,-0.963743487,-0.119784346,-0.485575757,1.616070715,-0.01191934
2799,Propagandhi,855952,-0.471085652,1.126471354,0.57517859,-0.013251584,0.954827767,0.466387085,-0.998561754,-1.143259189,-0.560878512,-0.077855628,-0.043736213,-1.025916826,0.017951371,12,Pop/Rock,0.992193077,-0.129692211,0.364921595,-0.98212526,-0.808645059,0.147317962
2800,David Foster,861757,0.31683568,-1.339749266,-1.205747611,-0.10280789,-1.239780812,0.466387085,0.706766346,1.024516629,1.222570685,-0.878179158,-0.487421875,-0.372852541,0.169128139,12,Pop/Rock,-1.254606945,-0.002106368,-0.884514953,-0.358861901,0.549436072,-0.605014128
2801,Brett Dennen,862761,0.155305636,0.220827626,1.047873023,0.941760684,0.612493392,0.466387085,-0.145897704,-0.257573895,-0.566664032,-0.834848629,-0.149681091,-0.252698211,0.937610044,12,Pop/Rock,0.767327201,-0.56428276,-0.436865601,-0.683272283,-0.090194836,0.202652089
2802,Renaissance,887619,-1.357651286,-0.389363341,-0.791307774,-0.486393356,-0.453229205,-2.143775435,-0.430119054,-0.11796434,-0.497761592,0.586593696,-0.476141731,2.098093784,-0.297000229,12,Pop/Rock,-0.542967184,1.439515981,-0.474663839,1.270856435,-0.27509404,0.290035529
